RegionID,RegionName,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
394468,"Claremont, NH",183581.0968,183949.8105,184496.7685,185178.0579,185507.0099,186318.4825,187892.4777,187768.5105,188333.8424,187667.9309,187940.8083,188318.6507,189332.1436,189159.2697,189979.5354,190509.3871,191927.4726,192325.9395,192380.8123,192318.4688,192423.6069,192388.7357,192001.1173,191919.5355,192011.233,192502.3849,193429.1443,194697.5651,196418.5605,196397.6078,196983.3729,196982.8849,196832.727,196850.4533,198765.5707,198951.4565,199488.9812,200044.9313,201185.6588,202029.1216,203721.9449,204728.1258,205488.8668,205698.9527,205562.2097,205823.9321,206177.2565,206153.7998,206366.577,207441.7679,209595.5937,210870.4298,211739.2295,212914.7541,212775.394,213572.5868,214343.7953,214917.391,215093.3045,215674.9184,215664.6572,215783.6684,217020.6043,218723.2959,220418.1143,221724.3137,223032.1831,223902.0349,224495.0547,224550.1011,224473.6405,225001.0873,225796.7814,225294.5155,226641.156,227581.0051,228665.3622,229359.3341,232899.6671,234773.0779,235728.7736,240319.9865,244072.4486,245235.4978,251042.5494,254795.1437,258735.8803,261873.7342,266973.5987,272717.9818,280374.7121,289656.5391,288737.1707,296646.5819,304208.52,313819.1031,314478.6851,322268.9248,322893.5796,325397.887,336844.3972,343348.6147,348241.9423
394469,"Clarksburg, WV",82970.16596,83025.75825,82927.90451,83088.1963,83167.85816,83852.06827,84073.71028,84449.59064,84603.87234,84956.42307,84968.25879,85376.64217,86687.60077,87102.20096,87180.18063,87505.03777,88017.32668,88392.04536,88760.95028,88894.99837,89456.94465,89525.05673,89451.06114,89675.79048,89936.34139,90237.13591,90534.21748,91081.55693,91450.09476,91745.641,91910.41298,92155.61152,91861.62657,92124.74745,92242.39746,92329.50006,92009.57585,92310.89062,92728.18823,93305.51113,94097.11824,94666.8497,95346.30436,96249.91059,97018.07475,96838.5717,97319.61628,98159.42327,99002.77755,99816.25056,100476.5404,100626.4661,100812.7629,100842.918,101365.3681,101878.7135,102203.7927,101862.0776,102327.8995,103095.812,102915.3677,103599.685,104027.6831,104551.9739,105397.33,106029.9293,106541.1836,106999.4767,107694.2325,107564.1072,106549.7027,106926.7272,107479.8828,106819.4395,107067.0983,107549.6939,108755.5131,108453.1628,109197.0023,108940.8414,109667.9657,111382.6882,112385.8693,112701.9867,114142.6128,114736.6993,114237.4416,115104.8191,115795.1479,116582.9702,117647.0308,118044.165,118652.1922,119043.0536,119523.0862,,126294.6859,128057.6273,128908.7165,129232.4966,129935.3301,130591.409,131082.6257
394470,"Clarksdale, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55124.9611,55319.44394,55559.08134,57812.4255,58879.02575,58663.58914,58806.40281,58063.44534,58797.63843,58002.84855,58686.94337,60006.35721
394471,"Clarksville, TN",147011.2861,147029.486,147650.7446,148033.8427,148689.5112,148976.1391,149014.0712,149020.8383,149294.8532,149513.4496,149198.3388,148998.1868,148824.3071,149016.8841,149239.537,149132.3279,149165.5554,149283.1113,149497.4025,149260.5564,149494.1277,149579.8242,149450.0402,149386.6626,149823.4357,150340.7653,150685.41,151512.538,152056.8748,152450.1344,152636.254,153066.6585,153669.5805,154438.1015,154658.1016,154730.2056,154842.9883,155397.0522,155993.3975,156665.1917,157170.2954,157744.1781,158588.35,158204.6509,158670.5402,158814.1662,159627.5418,160275.3732,160958.0437,161682.9569,162855.2143,164098.3431,165912.4183,167061.7648,167654.1583,168547.4894,169162.3151,169860.8326,169903.7663,170750.44,170988.8405,171379.1857,171867.2376,172361.6594,173245.7665,173529.0146,174278.741,174346.0083,175459.4152,175889.3781,176868.857,177151.2129,178201.1,179749.5662,183650.1912,,,187330.3503,188520.476,190787.6357,192336.2949,194935.114,196892.8411,199195.2811,201950.6657,203620.5877,205959.9876,210061.2545,214559.8789,218762.4086,223353.5592,227974.0778,230824.0442,235880.7849,243498.6704,249341.4075,254825.8121,258488.1895,259733.3451,265808.0138,269404.2572,273824.4115,277617.544
394472,"Clearlake, CA",177260.8937,178163.3064,179544.255,180402.9134,180920.1881,181589.846,181574.8249,181173.6189,181251.9663,181350.2555,182199.91,182606.5203,183116.7611,184317.2802,184971.0719,186082.205,186640.7913,187253.2188,185536.3339,186057.7592,186446.2463,186892.9241,187504.6153,188302.6845,189480.66,190362.2836,191178.8249,192126.2253,,205233.6226,201944.4222,204450.8208,206671.9899,210671.7762,212089.3668,214378.3659,217704.1522,219058.0246,221556.0917,224331.7271,226960.0393,230605.4597,228359.9979,231927.5219,233269.7932,235023.0976,236206.8366,239559.607,245140.9379,246827.6504,249267.0685,251222.8665,251731.6047,249773.2236,246145.197,248909.8794,251492.6718,250275.0835,253197.3428,253967.4405,256727.1581,253751.4816,252233.8094,252126.271,252397.151,,,244792.2645,245942.0834,244565.7368,245570.9847,244898.9015,246685.3987,247441.3298,250283.9831,252920.4175,253139.1483,253280.3273,254817.1477,255690.5201,271566.555,273870.8535,275823.7294,279037.8381,283297.1582,292365.7063,295903.5975,299935.1134,304026.8766,312983.7545,317175.9613,324484.1665,329482.1741,332430.0644,336527.7909,337866.2236,342768.7713,344077.3768,348845.2351,350386.9766,352277.9033,356646.4589,353640.2062
394473,"Cleveland, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86772.88213,87516.37757,90434.84232,91460.37078,92367.68783,92737.03803,93301.65527,93819.86806,94613.8716,95263.76992,95716.61214,96001.85148,96894.55314,100463.198,100673.0008,102413.9001,102213.2166,102201.557,102759.0174,104905.5204,104851.6396
394474,"Cleveland, TN",133453.7657,133335.2385,133074.3001,133861.0933,135273.7623,135507.7219,135447.4557,134647.372,134576.4755,134255.5562,134493.2855,134747.1851,134445.85,135841.375,136843.4954,138540.98,139071.0497,139508.2298,140365.8762,140611.1675,140643.1814,140172.9998,140542.8898,139606.4611,139358.8424,138250.5601,139611.2483,140474.5458,141516.1299,141713.6015,142706.5784,143547.6598,144608.7826,145415.7538,147031.5253,148788.9019,148768.3831,148426.5052,149184.4093,148356.9978,148834.6712,149908.9736,150892.0174,152293.1519,153529.1617,155210.4775,156295.935,157930.1858,156507.7182,158054.9696,158821.8914,159398.8376,161091.4588,162998.3419,164839.8456,164674.3719,165359.9156,164903.1235,165058.2442,166103.8727,165522.2341,166529.4211,167295.0108,168232.6842,168478.6601,168625.6334,169396.7519,169825.7286,171253.3079,172328.6593,173310.6711,174248.3649,175578.0675,176535.5252,178681.1718,180293.3681,182158.123,184051.3671,184561.6535,185822.2115,186127.2402,187904.801,192108.0817,193471.8961,196861.4128,198198.031,199674.4114,202454.2438,204810.8941,209093.5723,213460.8834,216296.1184,218944.0075,224414.4376,229085.2287,236597.0709,242275.3107,250410.8047,247132.0002,253584.8553,258241.3517,265304.3543,269107.118
394475,"Cleveland, OH",121764.1487,120208.1966,121681.1016,121823.9106,122461.2801,123509.1389,123325.3932,122416.9433,122598.2786,122746.6882,122420.55,123233.9293,123649.1169,124821.0445,125462.6845,126258.4891,127358.2103,128087.0708,127911.7871,127694.0224,127672.7508,127659.5572,128025.865,128180.335,128009.6438,128561.5422,129664.4855,130382.9142,131237.475,131973.1511,132429.4183,132824.8599,133374.5446,133500.3312,134474.5302,135256.4782,134911.0538,135670.4127,137961.3508,139816.3015,140754.2018,141026.641,140881.1858,141473.6065,142403.4298,142788.6113,142681.2754,142940.6147,143572.6991,146671.5818,147350.5013,148041.2575,148543.6986,149289.4129,149626.0889,149340.587,150295.2503,150359.2136,151230.8576,151999.7726,152380.8063,152520.8005,154543.3496,154720.1831,156841.6488,156897.4675,157479.9622,157682.9516,157297.6705,157389.3306,157303.5876,158570.8016,159798.6023,160476.1222,161775.445,163910.4645,164340.2554,165432.8263,167577.1006,170277.809,171882.015,173992.0215,175083.7317,175852.1696,178281.4346,180468.8671,183740.5253,186906.294,193151.0046,196934.3976,198629.1237,199349.2646,200950.3451,200822.4349,201901.8672,203853.8267,204619.6184,208634.6582,211799.4274,216765.4012,219523.7161,221312.0481,221356.5625
394476,"Clewiston, FL",96197.59098,97002.22552,97654.62158,98186.8813,98810.02052,99326.41044,99675.02753,100321.5614,100652.8764,101226.7195,101983.8707,102652.981,103978.4531,104743.7763,105270.4684,106333.2652,107148.7782,107524.4134,108229.5917,108282.1617,108670.8399,108984.4174,108945.0526,109377.6758,109370.5211,109897.472,110950.9879,110892.3161,110994.8061,111400.1297,111881.6482,111782.4532,112467.6905,112820.7395,113702.8588,114085.6475,114740.2408,115744.5254,116352.6481,116992.1182,117311.4844,118010.2206,118444.854,119123.1844,119584.9464,120412.1137,120717.0725,121938.0475,124282.0691,125033.5744,125827.1654,126194.7426,126954.9089,127772.62,128389.3335,129561.496,130046.959,131085.6386,131825.4823,132421.8278,133860.0394,134496.417,135206.0046,135750.1376,136654.8377,137250.9146,137659.0469,138558.008,139187.2534,139765.2538,140665.6146,141446.2048,142059.0623,141938.4913,141235.2499,141819.3053,143449.5934,143853.3505,144471.5705,143933.0341,144652.2087,145485.6572,146703.9293,148568.5221,,158516.0588,161343.5638,162890.3686,164796.3261,166735.3343,168708.3606,171394.6386,172893.1346,173845.846,174520.0992,,188864.3699,195099.1552,196772.1638,198229.4605,200304.2457,209344.1719,210748.3171
394477,"Clinton, IA",,131530.752,132512.3469,132770.9205,132954.2997,133260.1982,133864.6386,134040.6046,134201.9366,134362.0425,134770.2793,135039.4735,135282.0644,,139801.6767,140235.2032,140620.7411,141366.9986,141803.0587,142167.0151,142591.7996,142752.9262,143170.1563,143410.6561,143850.8132,144224.7808,144678.3488,145169.4345,145636.2012,146157.65,146595.207,147153.954,147343.5705,147904.0383,148537.0865,148945.2832,149143.7451,149783.6986,150312.6877,151041.5823,151732.109,151953.9046,152389.2788,152680.6601,152988.7631,,152453.7901,152893.1567,154315.7081,154709.8535,155983.2584,156696.1297,157053.8504,157608.6946,157794.1344,158403.3689,158386.9047,158420.3327,158303.1215,158788.3058,159314.5406,159991.9629,160278.334,160820.1394,161454.8217,161915.9044,162688.078,163266.1341,163598.1036,164190.4532,164061.4359,164462.1721,165088.0299,165035.9836,165528.771,,,166136.1545,166577.6926,165257.1841,,150905.445,,151116.5116,146232.0433,145812.4663,146454.2315,145329.9771,145160.312,145935.6997,146752.3178,147162.3186,148996.2716,148817.371,149302.6105,150648.8671,152828.529,153325.7749,165032.6579,164960.1754,168774.1336,174024.8537,176171.8833
394478,"Clovis, NM",,,,,,,,,,,,,130742.7654,130994.5057,131524.7534,132425.1951,132871.3451,133043.0071,133100.5824,133374.184,133736.8902,134141.6006,134325.8449,131879.5405,132315.4737,132440.3762,133148.8454,134059.7907,134256.5965,135029.4442,135500.351,136221.946,136406.5099,136601.6345,134724.4336,135381.6478,135667.9314,136029.3843,136568.9117,136587.817,137542.929,137974.1685,138755.8772,138710.2622,138896.269,138978.0363,139569.2289,140134.9967,139511.5964,139600.3027,139887.9501,141108.683,141474.6141,141800.1785,141699.4481,142068.3309,142127.5606,142869.8138,142958.2217,142447.2516,143032.8687,143435.4709,144092.7854,144741.4618,145781.1265,145860.1584,146751,146989.0534,147545.6599,149301.6165,149375.7064,149945.6467,150470.2006,150608.8559,151041.5283,151225.714,151813.3613,152625.7173,153291.7491,153765.4564,155000.0964,156223.1351,157784.2391,158141.8824,,164681.1612,166107.1343,167610.6885,169114.1961,170598.5818,171079.8773,172950.8209,173153.135,173561.0395,174373.9095,,185734.8901,187944.6133,188656.3507,189179.6202,189849.4029,193736.9155,194070.2561
394480,"Coeur d'Alene, ID",221841.4508,227310.4856,227565.7754,227303.572,230402.1334,230359.3936,229591.5547,230699.649,230228.9537,229137.8515,229896.679,232724.1424,230954.583,229326.8598,234277.0298,236572.9619,236114.4611,239371.1736,238987.2077,240829.866,241128.528,241112.0957,243762.502,244272.709,246945.3151,250814.1122,251188.1373,252184.3427,257113.0055,258507.1811,259309.4795,259022.1454,260210.1503,264416.4426,264621.9349,264067.0402,264308.1654,263260.7405,267335.1132,270709.556,277677.0518,278113.2862,281322.0259,286694.671,288304.5541,287112.6005,290343.8473,293135.5185,294288.5749,300529.6236,301044.6592,304904.2064,310807.8359,319207.0678,324560.2546,319753.0535,319857.0478,320572.8807,325849.1463,325475.8446,329805.8642,331544.8221,339100.5852,345974.4451,348358.6086,351053.6714,345589.0213,349035.9722,355151.5577,354984.3566,355838.5475,360465.0337,366425.1196,375808.6806,374677.0024,384068.6792,379395.3952,381373.4287,382086.5682,395291.6273,412409.6992,419017.7461,421151.327,427194.4431,441011.9595,451427.148,472366.9122,476788.037,500073.8229,514176.7643,547642.8829,556993.1245,566826.5664,576491.493,573950.2919,584625.7987,589913.4419,582602.1103,592927.7198,607688.2472,579461.4334,577341.3374,573999.7085
394481,"Coffeyville, KS",62513.37957,63305.12716,63090.38301,63758.93569,63770.97858,64014.69864,64233.20703,64593.08651,66020.75225,66085.25041,66196.25093,66480.09656,65992.08952,65947.77794,63681.27732,63472.05605,64004.94019,64040.3545,64608.77688,64331.12822,64375.42266,63356.43257,63293.42803,63035.27781,63290.42749,63175.82465,62507.51048,62381.1437,62030.00177,62429.0293,63063.25464,62852.57272,63070.97598,62649.77855,63154.31347,63580.94243,63409.34265,63647.77626,63814.57823,63936.11746,63892.24762,63292.80604,63279.92651,63378.21622,63020.26464,62909.20985,62948.91043,62787.26005,62410.51355,62382.87019,61978.02227,62199.35619,62083.23348,62110.78858,61332.872,61261.86826,61005.41425,60612.709,60676.92381,60562.85652,60450.81761,60652.33232,61233.82004,61473.0445,61600.13007,61408.42063,61438.01795,61209.53448,60957.69039,61093.63114,60818.14083,60439.73268,60342.92355,60232.17334,60406.88704,60761.4725,60898.02462,60838.21904,61367.40523,61635.43959,60569.01383,60668.87693,61515.88529,61770.20957,63420.07233,64800.01881,65260.62767,66109.2952,66610.1452,67362.76068,67912.69667,68559.19228,68501.46547,68836.76172,69319.7,69048.10501,69225.98492,68843.22419,69353.78183,69969.55734,70341.04176,72397.28431,73089.2689
394482,"Coldwater, MI",90000.44922,90444.56171,91638.30718,92226.7605,92770.6205,93210.35936,93609.22892,93901.53985,94003.08954,94145.94389,94008.46903,94873.87339,93918.44772,94282.67179,95029.83098,95373.02324,95958.09034,96264.96498,96752.91436,97283.16618,98029.36948,97984.06998,98407.78844,98774.08777,99696.14283,99504.69104,99742.7687,100269.9661,100737.3383,101320.4034,100884.7228,101571.6327,102213.7959,102501.5853,102840.0111,103518.8557,103974.5835,104781.6401,105431.1219,106324.9739,107005.574,107631.782,108080.4092,108428.03,108892.7786,109449.1906,110111.8641,110870.5331,111984.8874,112679.3347,113479.5093,114556.9279,113954.3993,114547.096,115469.9487,116465.6277,116624.0357,117368.3824,117614.7465,117804.7431,118025.8047,118487.2256,119490.4432,120353.4402,120661.9275,121272.1586,121915.8296,122319.6825,122976.5062,123347.567,122834.1586,123248.4356,124049.8942,124182.2459,124682.0575,125024.5171,124565.5281,125455.0617,126265.0368,126970.9091,127638.0543,128335.4073,131411.7414,132140.9519,135474.8591,137523.7488,139756.2779,140993.2245,143382.8577,145516.655,146925.3055,148758.1144,150531.433,151225.4689,151369.2822,156834.977,157902.7422,155361.4838,156011.2192,156881.8667,157779.883,161130.7323,161979.7077
394483,"College Station, TX",158153.9944,158839.5154,160281.419,161683.2525,162517.5291,163894.5291,164551.481,166273.6517,167103.6737,168050.4646,168619.5664,169289.4399,170753.3624,172075.1878,173360.9119,174731.3022,175868.5254,177216.4948,178482.4122,178602.6536,179328.7708,180031.7033,180512.3414,181812.6151,183110.565,184546.8479,186005.4973,187270.6141,188803.365,189801.6094,190875.3806,191765.9487,192946.7937,192772.5594,194157.43,195446.8281,197258.9949,198656.8044,200264.6623,200972.9716,202230.1512,201942.3293,203666.8129,204251.3599,204607.581,205414.4607,206261.2075,207541.3374,208545.1492,210002.7511,211182.0042,212208.3465,213207.9007,213551.6732,213720.7207,213783.2998,213992.9248,214718.1286,215668.6818,216243.7052,216908.7422,217402.096,218469.8347,219132.2072,220079.1594,220165.4964,220400.9919,221192.1655,221979.6305,,,210085.2929,210924.5748,212163.8942,212715.041,213742.7617,216020.6274,216928.052,218297.943,219521.194,221260.2126,222982.636,224530.5764,225086.219,226320.7755,227342.0733,228961.7225,230154.9973,232276.7132,234607.4139,237168.0133,239541.0233,243138.4041,245052.3915,247374.2929,252295.5376,255038.0289,260881.6885,265562.8272,269783.069,273868.1056,280042.2365,282119.0604
394484,"Colorado Springs, CO",217519.4277,218863.8483,219584.516,219471.3934,220250.4328,221323.0867,221626.6396,221122.9969,221748.8746,222912.4631,222237.9567,226461.6545,226212.2162,226817.0934,228487.973,230270.9555,233006.0294,232429.0306,232835.2079,233425.5094,234303.4714,234696.9419,237180.7733,237151.9981,237547.095,241999.5542,244451.5374,247213.3231,248021.1569,250073.0562,251156.0066,251529.6543,252725.9385,253946.399,255810.512,259051.1685,261013.453,263003.7467,266210.805,267910.3487,270779.4554,272562.0869,274410.596,276324.3157,276986.8474,280225.6195,283093.0713,284570.4608,283830.1405,286789.7365,289927.6771,293102.1237,295721.2201,296531.5779,296513.5754,296971.5894,299239.6722,301395.0233,303197.3227,305349.9406,306696.4091,308671.4939,308918.6714,309172.1732,310610.6702,311955.6008,314068.5404,317043.4679,319589.4055,320148.8785,321401.972,323605.2409,326633.8396,330604.9138,334822.7741,337643.4679,339237.6817,340688.3383,343809.1556,347139.5297,350638.4969,356673.6619,366533.7665,368683.8903,375625.5328,380243.6546,,407181.5792,418827.6356,429492.8363,436352.8617,442966.9298,449817.7549,453204.9541,456895.4582,465932.9086,470514.8711,477235.2107,483986.9809,496219.6941,499823.0794,497593.2321,489457.039
394485,"Columbia, MO",170409.6957,171389.0041,170928.7519,172854.5953,172814.0941,173342.3901,173553.9051,173254.8329,173926.2263,174517.6722,174829.057,175672.4458,175043.5865,174413.3054,175883.3209,176714.8856,177061.7945,176912.884,177208.6994,177732.3522,176849.7221,177178.4784,176169.8821,175692.7908,176297.0736,178115.7156,178602.1953,179016.5524,179933.6536,180870.5323,180921.5708,181526.8245,181846.5486,182396.0151,183791.9187,184956.9701,185197.9968,185829.5788,188444.1102,189444.6517,190275.0441,190371.7288,190552.8819,190236.89,189980.3037,190568.9274,189610.7076,189712.3145,190203.1265,189964.8857,189490.9051,190705.3558,191259.6429,192284.1939,193481.6926,193813.7166,192619.6002,192964.333,192774.3403,193133.2255,194043.465,195039.1567,195761.1271,196765.0735,196881.831,196977.7221,197251.8483,197409.092,198699.791,199948.1753,200873.0965,201212.5792,201215.638,202664.4631,204847.4635,205954.8891,206356.403,206963.078,207830.0041,209233.5594,210364.0408,211064.1447,211919.0437,216390.8537,216696.1633,221158.5055,222117.9445,228004.6233,232655.133,237720.3869,239481.0506,241540.4323,245052.3637,247013.4273,247326.0913,248672.8452,253908.4831,260002.3769,268885.7817,271421.2835,273366.9464,274165.9638,274036.3034
394486,"Columbia, SC",135502.943,135305.7573,135846.4422,136355.9483,135477.3906,135988.3191,136030.2199,136042.8195,135342.2256,135330.4954,135734.3472,135194.7052,135147.1824,135445.3739,136120.6798,136055.7218,136835.0971,137299.4068,137802.5512,138015.0566,138501.5248,139428.1177,138734.0469,138172.0607,139638.1847,140213.0428,141059.7468,141759.6999,142306.0976,142190.3822,143083.9535,143808.2878,144106.3601,143570.4662,144698.7741,146034.7177,145933.3408,146929.2555,147635.3041,148855.231,149119.03,148738.4136,149032.1101,149095.4993,149033.2905,149030.0399,149529.5721,149805.7842,150197.5142,152050.7578,152447.206,152619.8578,153351.8005,153539.6337,154343.4802,154547.8738,155005.0742,155314.8525,156880.2317,157637.4053,158256.1887,158240.8152,158685.0576,159652.2188,160261.3609,160670.5455,161452.2756,161772.5127,162050.2201,162977.2472,163423.1965,163609.9982,164204.515,165218.9349,166205.8793,166192.078,167846.5035,168640.057,169924.8052,171025.1408,172406.6311,173944.1506,174866.3972,175942.4016,178350.6299,180771.4654,183326.1822,185308.788,189396.2441,193424.4596,197316.9883,201071.1677,204231.2887,207293.8774,210421.6983,213903.4065,217774.0299,222522.9898,227601.4253,232372.3299,236096.6171,238510.417,241169.3042
394488,"Columbus, GA",110135.8006,110358.56,110044.2139,110014.8738,109800.7712,109400.3938,109596.8467,109892.1952,109828.609,110184.7054,110489.8552,110334.9681,110062.7922,110030.254,110161.6272,110712.4028,110968.9346,111262.9616,110989.9432,110924.1288,110616.1369,110488.0661,110836.4808,110816.1605,111243.3298,111403.4869,111629.2311,111330.7206,111257.2747,111375.1284,111615.3809,112027.8213,111964.2044,111635.6081,112118.9441,112031.7814,112209.5833,112516.204,112695.5121,112768.9779,112625.4568,112941.7991,112743.8532,113601.9294,114033.2051,114501.7775,114767.6203,114969.4911,115335.0828,116008.3687,116450.9754,116856.6362,117669.4754,118186.2762,119711.9387,120451.2552,120465.6005,120376.6865,120681.8339,120894.8687,121125.5561,121836.3024,122561.1263,122895.0324,121693.1468,123267.3314,123938.701,123982.4737,124310.7235,125305.644,125430.0063,125939.3875,126233.4736,126974.4535,127799.162,127861.331,128756.507,129564.2679,130159.6088,130270.2107,131620.5991,132787.8935,134166.1594,135525.1259,138128.5863,139697.3689,141722.9822,143798.1552,145623.9851,147420.9619,148850.3004,150727.2429,152004.1564,153482.962,154859.6725,158161.639,159374.0833,161754.5392,163175.8046,164734.527,166509.8932,168977.3962,170387.3988
394489,"Columbus, IN",134178.9535,136803.5995,137516.2856,139195.6919,139081.7164,139373.9284,140044.0386,140725.6647,141128.3216,141862.0164,141786.2012,142207.6246,142519.7884,142358.2566,142451.9349,143662.8362,143822.1336,145802.6595,145448.791,145442.9544,146733.4847,147523.3408,147554.2092,147514.7429,148070.0402,148140.4496,148682.782,148535.4742,147417.4538,149177.5592,149025.3236,151443.395,151149.6283,151208.9718,152166.0007,151970.7179,153331.7016,154014.5166,154473.6995,156430.8386,157000.6441,158123.2457,159015.8523,160589.3462,160497.7293,160502.6974,161456.2401,162439.775,160075.9702,160791.9477,161454.0367,163554.1235,164477.9991,165894.2644,165642.9748,166009.9094,166496.6033,167411.8987,167732.8734,168537.4194,169789.8032,171576.9076,172184.4757,174635.9455,175449.445,177516.6534,177110.5158,176398.7487,177243.6553,178119.2481,178559.1952,178653.051,180617.1832,180828.3283,182189.5166,181879.431,183191.6066,182877.8775,182658.4196,183944.833,186109.8777,188097.1207,186826.1119,189623.9398,189821.8936,194342.7147,196107.4247,200108.1919,202035.7719,204767.2083,209499.4329,212159.1933,215331.6556,217433.3932,219525.7336,220847.3324,223676.2399,224923.4604,227187.7815,229223.5716,231392.6369,233662.6739,234856.604
394490,"Columbus, MS",103229.1217,103390.5977,103414.1659,103775.1485,104085.9275,104807.6443,104711.7143,105615.9611,106265.484,105895.3173,107020.6963,107564.7962,108170.4154,108040.3383,108902.3029,109247.2701,109740.8019,109872.553,110240.0827,110190.4509,109720.8248,109551.0748,109965.9496,110179.1454,110588.0973,110216.6169,110558.3924,111179.7279,110835.9939,110630.4333,110769.5388,111331.9714,111766.9192,111933.1131,110611.3815,109090.2786,109215.665,108669.1305,108139.019,108074.4334,107883.2926,107846.998,108507.1804,108383.0172,108549.0698,108621.6206,108854.6852,108997.5028,109446.9305,109051.6908,109825.1564,110427.9053,110242.0649,111473.6605,112383.4758,113088.3133,113781.177,114405.5653,115384.4693,115637.0937,115584.7517,115793.1613,116382.8422,116421.1681,117017.7152,117889.1642,118725.1521,119039.3763,119328.4179,120067.8414,120272.4664,120222.1613,120448.7261,120205.1956,120692.408,120190.9068,121173.0376,121779.987,122194.7311,121323.0951,121721.8893,122737.4438,122702.5107,,130646.0214,132105.4947,131033.8029,131865.5357,132740.1295,133455.1131,134617.6804,135050.1652,135085.4002,135525.1958,136056.6104,142432.4946,143184.8957,145925.9944,146472.4717,147097.0567,147551.9264,150479.2617,151274.4804
394491,"Columbus, NE",126684.7118,127273.3028,131211.6641,131874.2792,135070.5736,,,131210.1545,131707.7027,136851.7776,137748.1157,136879.7381,137469.9375,138564.9347,139536.4741,140576.4263,140885.402,140684.0342,141991.0299,141874.4924,141899.1898,142624.8731,143440.2057,143827.6628,143801.5755,144008.3141,145268.2271,146352.8254,148154.5378,149625.5408,150243.5164,149557.0785,150176.6525,151584.863,152351.7153,152798.3638,154398.1828,154964.6822,155811.5993,157859.8867,159275.6052,159749.4562,160231.1718,160771.9269,162176.7021,163237.1198,163840.6247,164231.4354,164888.5362,165564.1032,166699.3423,167506.2814,168915.1122,170049.6733,170768.5627,171251.1129,172348.6447,172672.3805,173551.6426,174295.3878,175688.6149,176484.8151,177633.2161,178918.7611,179797.855,180989.4512,182168.6395,183095.6011,183996.4209,184510.7013,183181.9265,183558.3269,184084.2296,185032.0568,185678.9985,186084.6105,186340.8019,186887.3569,187448.1529,187097.1788,188068.3699,188985.945,191765.5551,192651.6921,,201745.0908,204193.3452,206504.3603,208608.665,210413.4029,211920.5247,213167.8601,213100.1869,214346.7349,215434.6833,224222.2351,224961.7444,224968.5738,225959.6848,227029.1173,227871.4494,232910.2854,233772.1807
394492,"Columbus, OH",149663.1755,149932.1387,150190.946,151067.4221,152509.7066,152988.6555,153359.4869,152834.9912,152740.7581,152563.1895,153429.9805,154281.0481,155261.427,156850.9712,158441.5185,158807.2265,160305.8012,161378.1121,162196.2687,162431.3495,162942.902,162834.8541,163307.0213,163781.3808,164531.4129,165099.2832,167149.5926,168998.5529,168974.2866,170045.4704,170829.6663,171355.9663,171460.6564,171539.7791,171761.3201,172342.0295,174723.3268,177084.032,178283.6943,180026.1736,181782.7942,183324.7946,184070.6075,185292.2348,185939.0161,187433.1256,189058.5672,189821.5809,188288.8506,188630.8051,192604.306,194950.4844,197677.4544,199225.4408,200207.026,200646.3915,200343.1691,201703.6675,202067.1282,202165.3226,204377.1035,206083.4094,207780.6096,209283.2119,211716.2849,211980.8922,211897.8272,212569.838,212993.9356,213475.1444,213454.6693,215011.5035,217174.2701,218553.4604,220299.0412,222710.9894,224151.2354,225192.4876,226681.9731,228882.8469,230074.1664,232456.721,236549.6807,238686.1412,241718.5492,244585.7795,248996.9829,252664.7446,258662.9441,262825.0495,265414.6044,266987.9685,268595.4838,271363.5616,274346.1693,276738.589,280444.4948,285680.5815,290239.2563,296127.9901,299036.0152,302143.8748,303833.9834
